Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,Last_Service_Days,Warranty_Days_Left
0,47657,2,2,8,1,0,2000,44886,0,19770,8,3,10.537246923949176,2,1,1,1,800,-546
5,74865,1,5,4,1,0,1000,13172,0,11149,9,3,16.064290403948284,0,2,1,1,936,-472
4,72360,2,0,6,2,0,2500,141831,2,20168,3,2,11.865959239009223,0,0,0,0,846,-452
1,75145,0,5,10,2,0,2000,97870,1,21305,2,3,10.960426025167887,0,1,2,1,1025,-117
3,53378,0,0,2,2,1,1500,22602,2,8651,5,1,15.915554336928464,1,1,1,0,805,-78
0,47872,0,1,6,1,1,1500,71966,0,27713,5,1,18.63992341248008,1,2,0,1,725,-495
1,46154,0,5,4,2,1,1000,119314,2,6546,2,0,13.669477926864406,0,2,0,1,700,12
0,63254,2,4,6,2,1,1500,107408,1,15531,5,0,10.761527582406774,0,2,1,1,837,-284
0,52097,0,1,5,1,0,1000,135903,0,24059,4,3,15.345047093225215,1,1,2,1,995,-278
4,39658,0,1,3,0,0,800,91765,2,9156,9,2,10.43117918039763,2,1,1,1,908,-474
3,48523,1,4,5,2,1,1000,117296,0,23026,3,2,18.28985249935512,0,1,0,1,905,-484
4,73116,1,0,10,0,1,1500,139404,0,15536,3,3,13.404525842604114,1,2,1,1,722,-384
4,37503,1,0,6,0,0,800,88134,1,19629,6,3,18.809730819636776,0,0,2,1,848,-127
3,44092,2,1,9,2,1,1500,67024,1,26538,8,2,11.978109895869093,0,2,1,1,794,-98
4,37857,1,3,7,0,1,1500,118631,0,17135,10,2,18.12572652493501,2,2,2,1,977,-232
5,65094,2,4,4,1,0,1000,13534,0,5962,3,1,16.439733223651466,2,2,2,1,877,-500
3,73331,1,5,6,0,1,1000,35759,2,9254,10,0,17.975586081095692,0,2,1,1,1017,-148
4,50057,0,3,3,1,1,1500,90229,1,24872,5,0,12.409841052582555,1,1,2,1,921,-526
5,34146,2,3,4,1,0,2000,20101,0,12509,3,2,12.212562523109476,0,2,2,1,866,-343
5,77225,1,3,4,0,0,2000,66153,1,5006,6,3,13.72285957254585,1,2,1,1,1023,-366
1,56025,0,2,10,0,0,2500,146179,1,18696,2,1,17.874158770338013,2,0,0,0,1027,-112
0,60351,1,1,6,2,0,800,120627,1,24324,1,2,11.52864745779172,2,1,2,1,775,-278
1,68806,0,2,4,2,1,1500,112526,1,27694,9,1,12.441981962748992,2,2,1,1,764,14
4,62646,2,4,3,2,0,800,87026,0,18685,2,1,15.281171125461537,1,2,1,1,785,-609
0,59402,0,4,3,2,0,1500,5780,0,11257,7,1,18.89747469004828,1,2,0,1,796,-519
4,45484,1,4,4,1,1,1500,31908,2,22919,5,0,12.007953775954745,1,1,2,1,961,-328
4,62905,0,0,1,0,1,1000,2004,1,10497,3,2,13.0338158188829,1,2,1,1,719,-170
3,79096,1,3,4,0,1,1500,63133,2,6455,5,2,19.859178050576563,1,1,1,0,896,-3
5,49180,2,2,10,2,0,2000,38635,0,17736,10,2,19.240467633291125,0,2,2,1,911,-556
5,53622,2,2,4,1,0,800,113167,0,6618,9,1,18.11520261468139,2,2,2,1,864,-74
2,78756,0,5,5,2,1,2000,9150,0,27090,3,1,14.94834799675016,0,1,2,1,944,-261
3,55770,0,4,6,2,1,1500,115076,2,14939,1,1,10.526046878977356,1,1,1,1,768,-432
4,63108,0,5,5,1,1,800,51714,2,12160,1,0,14.711464591568586,1,2,1,1,738,-194
5,60281,1,0,4,2,0,2500,145246,1,13387,7,1,14.365497545005688,2,2,2,1,954,-56
4,33381,0,2,4,1,0,800,94878,1,10377,2,3,13.526967568376984,1,2,0,1,847,19
4,63543,1,2,5,2,0,1500,83760,1,26406,2,2,15.415371398148226,2,1,1,0,711,-112
3,79710,1,0,8,1,1,2500,131010,0,21480,4,1,11.77542630276744,1,0,0,0,1008,-54
1,72678,1,3,1,1,0,2000,24405,1,15249,6,3,19.068297303320143,0,0,1,0,980,-603
1,48162,0,0,4,0,1,1000,127875,0,20562,3,3,14.918226969558027,0,2,2,1,830,-260
0,36419,2,4,8,2,0,800,85243,2,16213,3,1,10.094855009716824,2,2,1,1,848,-628
1,74306,0,5,1,2,0,800,68713,2,29442,6,3,16.058936894176178,2,1,0,1,1014,-384
1,34164,2,2,1,0,1,1500,71909,2,19677,6,0,16.621138703007148,2,2,0,1,837,58
2,58783,2,1,5,1,0,2000,55050,2,18425,7,1,17.38200018882076,0,0,0,0,897,-4
0,30559,2,4,5,2,0,800,3158,0,19323,5,2,13.278830522786112,2,2,1,1,911,-320
4,71720,0,3,5,2,1,800,7675,0,12798,9,3,12.759314428588103,2,1,0,1,940,-442
5,37075,2,0,8,1,1,1500,61632,1,11032,5,2,19.29483658878977,2,0,1,0,841,-465
0,63524,1,1,3,2,0,1000,38918,0,17358,1,2,11.533819953885017,2,0,1,0,874,-517
4,33413,2,3,4,0,0,1500,43827,2,29992,8,1,17.408602873971113,1,2,0,1,753,-86
1,36538,2,2,6,0,1,2000,78328,0,11735,1,0,10.862700758157306,2,0,2,1,979,-338
3,70002,1,0,2,0,0,1500,95744,2,21843,4,1,19.738930201729573,2,0,2,1,1005,-622
3,39374,0,1,9,2,1,2000,121824,2,14912,7,2,11.218502963586642,1,2,1,1,736,-401
4,52112,1,4,3,2,0,1000,105814,2,24330,3,1,16.980873664362484,2,0,1,1,1019,-454
1,46051,2,4,3,0,0,1500,34911,2,5455,5,2,13.491063012693212,0,1,1,1,729,-72
4,41741,0,4,8,1,0,2500,121868,1,19796,6,1,11.821479411151335,1,1,2,1,1030,-99
1,46449,0,4,1,2,0,800,116018,2,23367,5,3,13.43702917042693,1,1,2,1,753,-378
5,66421,0,3,8,0,1,800,49902,1,29415,10,1,16.55917775808468,1,0,0,1,1035,-241
5,32851,0,3,2,1,0,2500,51597,0,20446,2,2,13.6007821881639,1,2,0,1,787,-105
1,49870,0,0,6,0,1,2500,24408,2,26978,4,2,15.103057627267836,0,0,2,1,999,-390
2,46457,2,5,10,2,0,1000,74656,0,8332,8,3,13.615581318939356,2,0,0,1,838,-581
4,56915,1,1,10,0,0,2000,109391,2,21212,6,1,11.400774646039944,2,2,0,1,834,44
3,69958,1,3,10,2,0,2500,50181,1,17413,5,3,13.49101510647515,1,1,0,0,990,-613
3,41070,1,3,1,1,0,1000,13340,1,22019,5,2,18.88206567164576,1,0,1,0,877,-468
4,78113,1,3,10,2,1,1000,87999,1,5290,3,0,16.84452740333949,0,2,0,1,977,-78
3,51626,1,1,8,0,1,1500,21083,2,12043,6,2,18.58370393778837,0,0,1,0,901,-104
1,37396,2,0,5,0,1,2000,43969,0,12321,8,1,11.216161923777095,1,2,1,1,935,-270
0,49947,0,5,3,0,0,2500,26891,2,27280,5,1,16.836631528812596,0,1,0,1,832,-582
2,71855,1,4,5,2,0,1500,100553,2,14099,6,0,12.027257063558585,1,0,1,1,1021,-13
5,50249,0,2,7,0,1,2500,80019,1,19289,2,2,15.954413678528226,1,2,1,1,723,-261
3,44209,2,4,1,0,0,800,71374,1,8525,10,0,10.952662608846348,2,2,0,1,707,-516
4,50770,0,5,4,0,1,800,50240,1,21333,1,1,13.144934535134269,0,0,2,1,925,-329
0,62186,0,0,10,2,1,2000,96954,0,11967,2,3,14.783270587010062,1,0,0,0,986,46
1,77728,0,4,4,1,1,2500,1724,1,18568,8,0,18.60858284911808,2,1,1,1,791,-462
2,77502,0,0,1,2,0,1000,19738,1,6368,2,3,19.591015999007297,1,0,0,0,736,-370
5,41270,1,2,5,2,1,1500,88736,2,20682,8,0,13.841383259737096,1,2,1,1,777,-559
1,49345,0,2,9,1,0,2000,96194,1,23197,7,2,13.509917692326516,2,0,0,0,767,-30
0,75597,2,0,2,1,1,2000,148222,1,21619,6,0,10.437273010638457,1,1,0,0,969,-601
3,33228,1,3,7,2,1,800,1670,2,8001,4,1,14.530876230990678,2,0,0,0,735,-442
0,51965,1,5,9,1,1,2000,2982,1,11966,3,0,14.930460151908733,2,1,1,1,1024,-514
4,77641,0,4,3,0,1,2500,93068,2,18028,2,2,14.597532713786482,1,0,0,1,769,-368
2,75389,1,0,10,1,0,1500,40462,1,27471,2,3,11.891172705009422,1,0,2,1,847,-303
0,74316,1,5,8,1,0,1000,117524,1,8712,10,3,10.409058610758304,2,2,0,1,737,-1
3,37700,2,0,8,1,0,2000,142062,0,10851,2,2,10.169264196802,1,0,2,1,965,-531
4,63745,1,5,5,2,0,1000,76973,0,12397,10,3,12.239477753562587,1,2,1,1,1029,-498
2,71190,2,2,5,0,0,800,78278,2,17244,7,3,11.949267612267525,2,2,0,1,856,-133
0,46808,0,3,4,2,0,1000,112041,0,26950,10,2,15.430767697973671,2,0,2,1,827,-210
4,50708,0,4,7,0,1,2500,29027,2,29925,8,2,13.242376578593424,0,0,2,1,958,-616
1,75454,2,2,4,0,1,2500,89896,1,18989,2,2,13.479176413564735,0,0,1,1,830,-90
0,45053,2,4,2,2,0,2000,72628,1,22461,7,0,11.929968637538478,1,2,2,1,834,-340
4,53385,2,0,1,1,1,2000,63789,2,10390,5,2,10.637615242938937,1,1,2,1,916,-345
0,62435,1,2,10,0,0,1000,27221,1,29798,9,1,12.244929445664646,2,0,1,0,765,-443
1,43061,1,2,8,2,1,2500,87990,2,18423,10,1,11.45031223265674,0,1,2,1,755,-411
4,61160,1,2,5,1,0,2500,61160,0,10757,5,0,13.69235791199128,1,1,1,0,963,-391
4,72715,0,1,7,0,1,800,58336,1,24811,1,2,15.962964384695317,1,1,2,1,786,-629
5,70924,0,5,2,0,1,800,13966,2,29402,8,0,10.507656824960534,1,2,2,1,777,-301
3,35882,1,2,5,0,1,800,45263,2,18407,3,2,13.740134776661838,0,1,2,1,909,-11
5,30388,2,4,6,1,1,1500,93832,1,20272,9,1,15.19956693784806,1,0,2,1,963,-248
2,64779,0,5,5,0,1,800,137584,1,29673,7,2,19.776877199671244,1,2,2,1,720,-252
4,31130,1,2,1,1,1,2500,133428,1,8632,6,2,15.759620008654853,2,2,1,1,789,-382
4,56969,0,5,10,1,0,800,99314,2,23426,9,0,19.65782845356061,0,0,2,1,727,-168
2,72882,0,2,5,1,0,2000,49481,2,15303,5,3,16.553371373572592,0,2,1,1,904,-478
4,36402,2,5,1,2,1,1500,56999,2,9488,5,2,10.534297001354304,2,2,2,1,869,-456
5,36549,0,2,3,2,1,2000,33854,2,27474,1,2,10.943888036796851,2,1,0,0,797,-205
1,36826,0,0,7,1,0,1000,25596,2,24999,2,3,17.784795486630976,2,1,0,0,923,-141
4,42489,2,5,3,1,1,1500,91238,0,13827,6,0,10.553057932554072,0,1,2,1,856,-396
2,63096,0,2,10,1,1,2000,9131,1,27781,2,0,18.352594057413583,1,0,2,1,950,-573
0,49369,1,1,5,1,0,1000,97788,1,24542,3,2,15.639276173136826,1,2,0,1,1034,-188
1,53047,1,2,3,0,1,1000,125718,0,18299,5,1,14.47448528634874,0,0,0,0,1021,54
0,54067,0,4,3,2,1,1500,27936,2,23622,2,0,16.739821987017155,0,2,0,1,820,-322
5,61486,1,4,4,0,0,800,55445,0,21118,8,3,16.971422956230533,0,2,2,1,1009,-570
2,32270,1,2,4,0,1,1000,72964,2,19056,5,1,18.491320974572687,1,0,0,0,741,-171
3,75118,0,2,6,0,1,800,86784,0,15198,6,1,16.951268912879417,0,0,0,0,1000,-440
1,44344,2,4,1,1,0,2000,34675,1,12786,4,1,12.094498263976334,1,1,1,1,863,-67
3,51313,1,0,8,1,1,800,1774,1,11396,10,1,12.657889535078636,2,2,1,1,748,-498
3,72638,2,3,1,2,0,1500,124889,1,14087,3,0,19.21339080389108,0,2,2,1,782,-243
3,62968,1,1,4,2,1,1000,120639,1,28333,6,0,17.059912294674703,1,0,1,0,808,-418
5,52717,2,0,2,0,0,1500,102749,1,18166,3,2,11.850714357160538,2,1,1,0,700,-375
0,76508,1,1,10,0,0,2000,56370,0,29528,10,1,16.279707847829872,2,0,1,0,995,-537
1,36471,2,3,7,2,0,2000,147336,2,6481,3,1,11.820880622432114,0,2,0,1,832,-171
1,70423,0,0,5,0,0,800,117110,1,6459,9,0,18.33263067769173,0,2,0,1,763,-317
4,51992,1,4,4,1,0,2000,54089,1,26277,10,0,16.77264401629272,1,1,1,1,934,-196
0,55161,1,4,5,1,0,1500,87063,0,7626,5,3,10.495979184058797,2,1,0,1,963,-463
5,51873,2,4,5,2,0,1500,16050,1,5650,7,1,17.62092928077288,1,0,2,1,969,-569
5,75679,2,1,1,2,1,2000,127591,0,19703,1,0,16.681665460999334,2,2,2,1,837,44
0,69965,1,4,6,0,0,1500,53881,2,14258,1,0,16.162000758470263,2,1,2,1,855,-244
5,72683,1,0,10,0,0,1000,102497,2,12304,3,2,17.290064815667535,0,1,1,0,797,-407
4,56896,2,5,5,1,1,800,12974,1,8611,1,3,12.01124299595725,1,1,2,1,870,-577
4,48302,1,1,9,0,0,2000,54462,1,5920,5,2,11.050584883240692,0,0,2,1,998,-104
5,59634,2,3,5,2,1,2000,30378,2,15512,6,3,12.44982764969621,2,1,1,1,766,-307
0,68817,1,1,9,1,0,800,31884,1,11207,5,3,11.706190241931976,2,1,1,0,868,-372
3,54181,2,2,7,2,0,2500,71561,0,17172,9,1,14.451703500046545,2,1,2,1,1007,-459
5,56806,2,0,10,2,0,1500,108609,0,11343,7,2,19.258784697363964,1,0,1,0,1013,-423
5,32301,0,4,8,1,1,2500,45858,1,27296,1,1,14.327747888887671,1,2,0,1,983,-615
4,76890,0,3,8,1,0,2000,73989,1,12159,3,1,14.733272283326937,0,1,2,1,942,-4
2,76125,2,1,4,0,1,2500,114044,0,17273,7,3,11.19824143423284,0,2,2,1,745,-447
2,70683,1,2,9,2,0,2500,84854,1,19366,8,2,14.260716967356862,0,0,1,1,789,-266
0,56461,0,3,8,0,1,2000,136417,0,21312,1,0,11.243402383424478,1,0,0,1,723,-227
0,55189,2,0,8,2,1,800,85796,1,28252,5,0,13.463518720253637,0,1,2,1,992,-234
1,46428,2,3,8,2,0,2500,7952,1,22150,3,0,11.400628619692151,1,2,0,1,1010,-113
1,59405,2,3,8,1,1,800,41341,0,26266,3,0,14.328896230396062,2,0,0,1,711,-59
0,36643,0,0,4,1,0,2500,126921,1,28825,5,0,12.723611654101276,2,2,0,1,971,-545
4,48034,2,4,10,2,1,1500,68817,1,15923,7,3,12.611456476607785,0,0,1,1,876,-118
2,61861,2,4,10,1,0,2000,74778,2,15951,6,0,15.008402389771076,1,0,0,1,952,-588
0,44249,0,3,1,1,0,2500,25683,2,8379,7,1,15.4566558058083,1,1,1,1,821,-309
3,31111,2,5,1,2,0,2500,130208,0,22037,5,0,18.656313276190712,0,0,2,1,939,-241
4,70346,2,4,7,0,0,800,63139,2,27356,10,0,16.954375989093965,1,1,2,1,737,44
3,72722,1,0,3,0,0,2000,46945,2,15755,2,2,11.58211846094346,0,0,1,0,775,-630
4,67738,0,5,6,1,1,2000,133490,0,22647,3,2,15.168550170115893,0,0,2,1,927,-339
3,32797,2,4,10,2,1,2500,108785,2,23289,2,2,13.957382839964897,0,0,0,1,904,-437
1,37258,0,4,1,1,0,1000,98682,1,11395,10,0,15.70863410481756,1,0,0,1,835,-489
4,50881,1,4,2,1,0,1000,8563,1,18055,1,1,10.210672401010434,0,2,1,1,864,-321
1,60763,0,1,10,2,0,2000,55291,1,29073,10,3,16.876991988441006,2,0,0,1,940,-348
2,58060,2,3,9,1,0,1500,42543,2,23842,5,0,10.946202582570589,1,2,1,1,734,-374
3,52954,0,3,8,1,0,1000,35598,1,11090,3,1,15.693957780363355,2,1,1,1,966,-510
2,73048,1,2,3,1,1,1000,23984,2,14935,10,0,15.815771818351546,1,2,2,1,753,-216
0,70021,2,5,2,2,0,2500,15192,0,20805,10,2,10.22098748563727,0,1,0,1,1022,-62
4,63699,2,3,1,2,0,800,54027,2,29973,6,0,13.66772069716682,2,1,1,1,707,-631
4,32205,0,0,3,1,1,2000,40063,0,27552,10,2,12.485642330596114,0,2,1,1,741,-267
0,35999,1,0,3,0,1,1000,12245,2,16971,1,0,17.0537113218938,2,1,0,0,959,-276
0,54507,2,5,9,0,0,2000,66311,1,28044,5,3,19.91001224207306,1,1,1,1,795,-612
4,40455,0,5,8,1,1,800,101177,1,17589,6,3,17.234787655708647,0,1,1,1,953,-399
4,74904,1,2,2,1,1,800,86710,1,12975,6,1,16.176833590548082,0,0,2,1,895,-19
5,73695,0,3,2,1,0,1000,15453,2,7647,10,1,11.218222973333006,1,0,2,1,1025,-100
4,66949,2,4,9,0,0,2000,110365,1,24778,10,2,14.530768357780303,0,0,0,1,929,-224
2,42835,0,4,8,2,1,2000,146275,2,19641,5,3,13.176723849725418,1,0,1,1,997,-169
2,58867,0,1,4,0,1,2000,1934,0,29928,4,2,18.50913565618446,1,0,2,1,934,-173
0,38508,1,5,4,1,0,1000,110541,1,12573,8,1,10.198529344874554,2,0,1,1,932,47
1,34807,1,2,1,1,1,800,90507,1,7263,7,0,17.935936538416218,1,0,2,1,751,-496
1,75509,2,0,5,0,1,2000,71784,2,25713,10,2,10.272323719064431,1,0,1,1,955,-236
2,42229,1,2,8,2,0,2000,94045,0,28875,4,1,10.282550181161136,2,1,2,1,855,-5
4,55125,2,3,4,0,0,1500,141884,0,8774,8,2,18.7921528134624,2,0,0,1,782,-404
4,66497,0,0,6,0,1,2500,97192,1,20097,10,1,19.12612072452445,0,2,0,1,993,-582
1,58760,2,4,1,0,1,1000,48063,2,10934,9,1,16.71856699085972,2,2,0,1,812,-34
1,77096,2,3,8,0,0,800,39792,0,9195,7,0,11.553688647530988,0,2,2,1,760,-233
3,52843,1,0,7,0,0,1500,5641,1,18593,1,0,15.41641829515417,0,2,0,1,781,-195
4,48975,0,2,7,0,0,800,78744,2,6006,7,2,18.11706702577772,0,1,2,1,904,37
5,45153,1,1,7,1,0,2500,58345,1,22795,2,1,18.047454561901667,0,0,0,0,895,-129
4,63849,0,1,10,1,1,2500,55367,0,6116,8,1,18.520206182814835,1,2,0,1,1013,-626
0,75902,1,4,3,1,1,2000,88226,0,27904,10,0,16.38773536875659,0,2,0,1,929,-38
5,64478,1,2,3,1,1,2000,42744,0,6684,4,1,10.045954849696024,1,0,1,0,918,-561
0,79751,1,4,5,1,0,1500,26910,2,7584,5,3,14.761983920165882,1,2,0,1,871,-565
0,37475,2,2,9,2,1,2500,93100,0,13990,5,0,14.319492583889762,2,2,1,1,1025,-210
2,49330,2,4,4,0,0,1000,65524,1,17709,7,3,11.71256094373694,1,0,0,1,901,-523
2,65780,1,4,7,1,0,2000,117567,0,13740,5,1,15.333016968004804,0,1,1,1,713,-325
4,71391,0,1,6,2,0,1000,129211,1,28400,1,3,19.004688975478945,2,2,2,1,934,-487
4,67672,2,2,1,0,1,2500,108600,0,18509,10,3,17.777007520496518,0,2,2,1,1017,-535
1,32603,2,5,8,0,1,2500,120970,1,28568,3,2,11.320919658285394,2,2,2,1,785,-395
2,40191,1,0,4,1,1,1500,53775,0,20721,4,0,13.29897462381842,0,0,2,1,981,-363
4,61193,0,1,6,0,0,1000,16798,1,24923,7,1,17.146099947682675,0,0,0,0,958,-26
0,65960,2,5,8,1,0,2500,111456,1,13280,2,0,18.834128908945303,2,1,2,1,1009,-491
5,71849,0,2,4,2,1,2000,141127,0,23758,10,3,16.971225107753963,2,2,0,1,780,-408
5,56251,2,1,10,1,1,2000,100412,2,20916,10,2,12.17243723214984,0,0,1,1,798,-240
5,34229,1,5,9,0,0,1000,1821,0,25936,4,0,13.619692660583617,0,2,2,1,820,-162
4,70482,0,3,2,0,0,800,16102,1,21415,2,3,17.31437313450523,1,1,1,1,806,-214
1,69261,1,2,1,2,1,1500,64367,2,16619,7,0,19.48543936583749,2,0,0,0,750,-214
1,77778,2,5,3,2,1,2000,76154,0,9161,8,1,19.77232479118189,2,1,1,1,854,34
5,36240,0,2,8,0,1,2000,100501,0,25344,4,1,14.768262511500552,1,0,0,0,867,-27
1,66486,2,4,6,2,0,800,124080,2,22322,8,3,15.262101492406083,1,0,0,1,1026,-78
4,46645,2,2,6,0,0,2000,96490,2,7652,8,2,17.744396018510173,2,1,2,1,761,-536
5,68445,1,3,6,1,1,1000,21605,1,28625,4,0,10.837928770594328,1,2,0,1,779,-108
5,71796,1,2,4,2,0,2000,146350,1,8382,1,1,13.434655856100086,1,1,2,1,1024,-304
1,60778,0,5,8,0,0,2000,67560,2,25839,10,3,11.200905174541658,0,1,1,1,874,-74
2,44180,2,0,10,2,1,800,4342,0,23892,8,2,14.923289271895309,1,0,0,1,732,-248
1,62137,1,2,10,0,0,1500,115074,1,29557,1,2,15.409635522449102,1,2,0,1,928,-579
3,70218,0,5,9,1,0,1000,104768,1,24732,7,1,11.709588258229594,0,1,2,1,874,-392
2,79716,1,4,10,1,1,1500,86863,0,28261,9,3,11.737102083542036,1,0,1,1,1000,-219
3,76827,0,5,9,2,1,2500,148837,1,26325,9,3,18.18500076011318,1,2,1,1,875,-588
0,44986,2,5,1,1,1,2500,48950,1,13386,8,0,14.59196468771326,0,2,1,1,935,-468
5,48401,0,0,1,1,1,2500,7206,2,26074,9,2,16.610348777996016,0,0,0,1,945,-464
3,55717,2,5,10,2,0,800,100570,0,6274,6,2,15.124135933109972,1,1,0,1,713,-167
4,63664,1,4,10,0,1,800,15142,1,15366,10,0,11.31377637904942,1,2,2,1,956,-306
2,50634,0,5,6,1,0,1000,45488,1,28759,2,0,13.361437697951738,0,2,1,1,980,-474
4,34722,2,4,5,0,0,2000,42194,1,6573,4,1,10.999447884639494,1,1,0,1,762,-563
3,48233,1,1,10,2,1,2000,49332,0,22348,8,3,15.052985758588695,0,1,2,1,904,-551
1,48455,1,5,1,0,0,800,55511,2,24652,5,1,14.482159946501165,0,0,1,1,886,-73
1,64214,1,1,9,2,1,2000,95859,1,27780,3,1,16.7812865591267,1,1,1,0,933,-265
0,56203,1,2,2,1,1,1500,32370,1,6522,4,1,15.208047475374618,0,1,0,0,1024,-266
0,74405,1,3,10,0,1,2000,75671,0,29459,2,2,13.322023782676142,0,2,1,1,941,-277
0,42793,0,4,2,1,0,1500,38529,0,26557,7,0,10.346162706348236,2,1,0,1,950,-215
2,46889,2,1,4,2,1,1000,77334,2,28567,9,3,15.58558837487301,1,2,0,1,739,-151
2,39327,2,2,1,1,0,1500,44149,0,6902,3,3,16.689610340060618,0,1,0,1,736,-41
4,66617,0,4,8,1,1,2500,146561,2,17053,3,0,17.07167190306429,2,1,0,1,955,-173
1,72375,2,1,5,0,1,1500,14701,0,12557,6,2,18.39753341570968,1,1,1,0,770,-129
2,75958,0,0,8,0,0,1500,129781,0,26221,1,1,12.679432093152514,2,0,0,0,979,-48
3,36405,2,1,1,0,0,1500,20912,1,27618,1,1,12.149137585456838,0,0,1,0,754,-585
5,51524,0,0,8,1,0,2500,41719,0,23439,6,1,18.88640701698945,0,2,1,1,858,-557
2,57756,0,0,7,2,1,800,134752,2,18069,10,2,16.028766677684395,1,2,2,1,1005,12
5,35417,2,0,2,0,0,1000,114457,0,23706,6,3,17.76843134385038,2,0,1,0,1011,0
2,54769,1,2,6,2,0,800,46300,2,27772,1,3,17.544624271772964,1,0,2,1,779,-576
1,68933,0,5,9,2,1,2500,60614,2,19440,8,3,15.821411222680505,1,0,0,1,749,-155
0,54768,2,5,6,0,1,1500,66745,2,5769,9,2,18.7170408256576,0,2,2,1,980,-496
4,40957,2,1,1,0,1,2500,121561,2,5358,1,1,19.243159812677582,2,0,0,0,1001,-503
3,37686,0,2,5,0,1,800,94313,1,17143,7,1,19.902010855671723,1,1,1,0,757,-442
4,71211,1,0,10,2,0,2500,41816,1,11694,2,0,19.28888789581614,1,1,1,0,778,-171
4,35211,2,2,2,2,1,1500,103136,0,23354,9,3,19.919172469846227,1,2,2,1,734,-141
1,77713,1,2,5,1,0,800,14560,1,6165,8,3,13.599325860328571,2,2,2,1,728,-65
3,49919,0,2,3,1,0,2000,3078,0,12710,3,2,10.203485018140164,0,0,2,1,896,-325
2,71508,0,3,3,2,0,1500,5492,1,8495,10,0,14.851712730387074,1,1,2,1,894,-485
1,40792,1,4,6,0,0,800,29525,1,29982,2,2,16.601343495970493,2,2,2,1,723,-499
1,38270,1,1,3,2,1,2500,16246,2,22890,6,2,16.133606192755483,0,2,0,1,823,-155
5,65862,0,4,3,0,0,2000,111176,1,19960,2,3,19.121515824326288,0,0,1,1,733,-293
5,42324,1,0,5,2,0,1500,83242,0,5372,3,0,13.585977747906387,1,1,1,0,706,-364
0,64379,0,0,10,1,1,1000,30093,1,14515,2,1,11.511357397519737,1,1,1,0,905,-310
2,69761,1,0,10,2,1,2500,114529,2,12508,8,2,14.990984247727226,1,0,0,1,937,-417
3,48669,1,4,3,2,1,2500,33318,2,12001,6,3,16.0026218258185,1,0,0,1,722,-640
4,66714,2,2,2,2,0,1500,93027,1,12134,3,0,10.167797796962011,0,1,1,1,900,-174
2,71468,0,0,4,2,0,800,78728,2,22838,6,1,10.737059856391843,2,2,0,1,820,-36
3,66534,2,3,1,1,1,1500,146335,1,18156,7,0,10.642230445455336,1,1,2,1,1009,-322
5,39161,0,1,1,1,0,1000,119085,0,27174,8,0,14.4552539588622,2,2,2,1,855,-356
2,33896,0,3,1,1,1,2500,21052,1,10403,5,3,17.978656170727454,1,0,0,1,994,-154
0,71589,2,0,9,0,1,800,23267,2,8890,8,3,14.560823529376307,2,0,0,1,744,-535
4,56954,1,2,7,2,0,1000,46498,2,13536,8,3,19.370037317375537,2,1,0,1,1002,-81
2,76222,0,3,8,1,1,2500,139726,2,12284,7,2,12.747288612599444,2,2,0,1,999,-196
2,46578,1,0,2,0,1,2500,141942,1,12919,4,2,16.21974557781422,1,2,1,1,1019,-100
5,50296,0,0,4,2,0,1500,94079,0,25077,5,3,11.75446468381798,1,2,0,1,981,-284
4,65290,2,0,6,1,1,1500,68242,0,29073,8,1,16.308696864904256,2,0,1,0,780,-140
1,64524,2,4,8,2,0,1000,68620,2,23421,2,1,15.907614203220756,2,0,1,1,818,-537
5,36042,1,0,6,0,1,800,11427,0,5173,9,0,14.75541367397327,0,2,0,1,721,-189
1,45189,1,3,7,1,1,1000,110059,0,6353,8,3,10.69522692765139,1,1,1,1,754,-534
4,49984,1,1,7,0,0,2000,47934,2,18792,5,2,16.063808241903715,0,0,0,0,1028,-21
1,68473,0,2,5,2,1,2000,24399,0,22534,7,3,12.11502851997906,2,0,0,0,1006,-357
4,62095,0,2,2,0,1,1000,96410,0,23558,5,3,19.63515008825697,0,0,2,1,774,-282
4,37270,1,4,2,1,0,2500,55343,2,8177,1,0,11.724088083681888,2,0,2,1,956,-341
5,38826,2,3,5,1,1,1000,144714,2,27969,2,2,10.435452608625544,0,2,2,1,743,-79
0,32088,2,3,3,0,1,800,147952,1,6543,2,2,15.335792406645096,0,0,0,1,967,-606
4,43661,1,4,10,0,0,800,53423,0,7319,10,1,17.55700488499862,1,2,1,1,785,-212
3,36281,1,0,10,1,1,800,82410,0,29368,2,1,18.71673348104548,1,0,0,0,984,48
5,58453,2,1,2,2,0,1000,94224,1,21332,1,3,14.83238008838614,0,1,2,1,744,-482
0,48236,0,1,7,0,1,2000,149945,1,6487,10,0,13.213462974466792,0,1,2,1,946,-26
5,79365,2,4,2,2,0,1500,147421,2,24384,6,0,17.7064304444759,1,0,0,1,860,-638
2,51585,0,5,9,1,0,2500,133018,2,11502,10,3,19.74925414634059,1,2,2,1,949,-416
3,54422,2,3,8,1,0,1000,17396,1,20983,4,3,18.97212077493404,1,0,2,1,988,-102
2,69021,2,1,6,0,0,800,66098,0,5102,6,0,19.26423831659781,1,1,2,1,965,-428
