Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,Last_Service_Days,Warranty_Days_Left
SUV,69012,Poor,2,1,Electric,Manual,1500,35780,First,22696,10,0,10.098634006728307,Good,Good,New,1,937,-19
Motorcycle,76172,Poor,0,6,Diesel,Manual,800,18764,Third,26416,9,3,10.944671623720629,New,Worn Out,New,1,1030,18
SUV,73096,Average,2,2,Diesel,Manual,1500,23591,Third,19611,9,2,10.83300951721779,New,Good,Weak,1,941,-77
Car,55941,Poor,5,4,Petrol,Automatic,1500,52655,First,18204,9,1,14.53633256889737,New,Good,Weak,1,972,51
Bus,52054,Average,3,1,Petrol,Automatic,1500,1410,First,20770,4,0,16.628089276482584,New,New,Good,1,1030,-42
Truck,79270,Poor,4,10,Electric,Automatic,800,66780,First,11120,5,3,18.37114081218681,Good,Worn Out,New,1,942,-1
Van,58580,Poor,4,10,Diesel,Manual,2000,59337,Third,10148,9,2,10.8434823021443,Good,Worn Out,Weak,1,736,-233
Bus,74319,Good,4,3,Diesel,Automatic,2000,47725,Third,9823,9,2,17.281405099715144,Good,New,Good,1,857,-188
Car,53911,Average,2,2,Electric,Manual,1000,93995,First,11862,1,1,18.657364014935744,Good,New,Good,0,845,-157
Truck,68339,Good,2,6,Petrol,Automatic,1000,148313,First,12735,4,0,11.94093599697285,New,Worn Out,Good,1,832,31
Bus,60906,Good,5,10,Electric,Automatic,2000,64298,First,21329,2,1,10.25066178778306,Good,New,Weak,1,808,-622
Bus,40241,Average,0,8,Diesel,Automatic,1000,89395,Third,19933,2,1,19.2715974430534,Worn Out,Worn Out,Weak,1,705,-398
Car,43722,Poor,4,2,Petrol,Automatic,1500,133401,Third,7874,8,3,13.511395818997094,Good,Good,Weak,1,885,-197
Bus,32088,Poor,3,3,Diesel,Automatic,2000,11317,Second,23630,8,2,12.948426295931302,Good,Worn Out,Weak,1,947,-549
Motorcycle,39964,Average,3,6,Diesel,Automatic,2000,105737,Second,28633,9,3,19.87991399921696,Worn Out,New,Weak,1,889,-243
Van,76388,Poor,0,2,Electric,Automatic,1500,100179,Second,8186,4,1,10.203807294744324,New,Good,New,0,719,-260
SUV,60746,Poor,2,9,Diesel,Manual,1500,47382,Third,7609,6,1,16.48258966242942,Good,Worn Out,New,1,839,-337
Van,51565,Good,4,8,Electric,Manual,800,12787,First,11359,5,3,14.325877992329644,Worn Out,New,Good,1,847,-380
Motorcycle,78780,Good,0,6,Petrol,Manual,800,33570,Third,12890,5,2,18.14839934076628,New,Good,New,0,732,-174
Car,70818,Good,0,4,Diesel,Manual,2000,64052,Third,9318,4,0,17.565868036381325,New,Good,New,0,1000,-43
Van,48075,Good,1,2,Diesel,Manual,2000,79553,Third,16707,3,3,12.761991515396108,New,New,Good,0,805,-74
Motorcycle,71445,Poor,0,6,Petrol,Automatic,1500,22521,First,20599,3,3,10.437626172091704,New,Good,Weak,1,784,-627
Motorcycle,71711,Poor,0,9,Electric,Automatic,800,121836,Second,21307,2,2,15.11671257783464,New,Good,New,0,774,-317
Motorcycle,54689,Good,4,9,Diesel,Manual,2000,100219,First,19041,7,3,10.79391174375905,Good,New,Good,1,1010,-533
Motorcycle,64993,Average,2,1,Electric,Automatic,1500,40759,Third,22099,1,0,14.169540817662044,Worn Out,Worn Out,New,1,732,-315
Motorcycle,37779,Good,0,1,Diesel,Manual,1500,72696,Second,17855,10,3,16.202022631261517,Good,Worn Out,New,1,713,-480
Truck,56385,Good,1,5,Petrol,Automatic,800,97041,Second,18557,1,3,16.76571544289729,Worn Out,New,Good,0,991,-335
Motorcycle,41515,Average,1,9,Electric,Manual,1000,13912,Third,16812,8,0,10.911506814944785,Worn Out,Good,Weak,1,717,-408
Truck,47717,Good,5,8,Petrol,Manual,1000,54261,Third,24608,9,2,14.6010313632609,Good,New,Weak,1,896,-216
Motorcycle,70219,Poor,1,1,Electric,Manual,800,129323,Second,21839,10,2,17.171690601164173,Worn Out,Worn Out,Weak,1,930,-533
Bus,32343,Poor,4,6,Electric,Manual,1500,125139,Third,15133,2,2,14.086833566103545,Good,Good,Weak,1,907,-266
SUV,33996,Poor,2,8,Electric,Manual,800,89565,Second,15493,3,3,15.435287235497707,Worn Out,Worn Out,Good,1,876,-16
Bus,50983,Average,4,1,Electric,Manual,1500,85329,Second,22263,10,1,12.359591361302394,Good,Worn Out,Good,1,991,-57
Motorcycle,65082,Good,0,3,Electric,Manual,800,97142,First,13653,8,1,19.76051383212662,Worn Out,New,Good,0,734,-105
Truck,64983,Good,2,4,Electric,Automatic,2500,9017,Second,11425,3,0,10.572693152599744,Worn Out,Worn Out,Weak,1,780,11
Motorcycle,58881,Average,5,8,Petrol,Manual,2000,9095,Third,9645,7,0,11.565201134228472,Good,Worn Out,New,1,909,-102
Car,50262,Good,5,8,Electric,Automatic,1500,86626,Third,26466,9,3,16.557472370793715,Good,New,Good,1,851,-610
SUV,42619,Average,4,9,Diesel,Manual,2500,9031,First,7617,10,2,14.243744605176836,Good,Good,Good,1,936,-602
Car,36429,Good,1,10,Electric,Automatic,1500,30031,Third,21054,7,3,14.287388658386856,Worn Out,New,Good,0,990,-411
SUV,52827,Good,0,2,Petrol,Manual,2500,133428,Third,15416,5,2,19.1247400380316,Good,Good,New,0,814,-24
SUV,56631,Average,1,9,Petrol,Manual,800,109720,Second,12250,10,0,13.423870485777162,New,Worn Out,New,1,943,-172
Car,53347,Good,1,2,Petrol,Automatic,800,115570,Second,17849,5,1,14.662627671222143,New,Worn Out,New,1,861,-459
Truck,37870,Poor,2,7,Diesel,Automatic,1500,104602,First,7469,8,0,16.039861363168406,New,Good,Good,1,981,-294
Car,72112,Good,5,5,Petrol,Automatic,1500,123359,First,12390,8,0,19.875971368625542,New,Good,Good,1,726,-305
Car,58636,Good,0,9,Diesel,Manual,1500,77846,First,21446,7,0,16.412090305363208,New,Worn Out,New,1,763,-294
Truck,55499,Poor,1,3,Petrol,Manual,800,137606,Second,21898,5,2,15.723939275308604,New,New,Weak,1,969,-216
Bus,79290,Average,2,3,Electric,Manual,800,53759,Third,18757,8,1,11.57043976324402,New,New,New,0,764,-411
Motorcycle,70385,Average,1,3,Electric,Automatic,800,73148,Third,20374,9,2,12.764208171233916,Worn Out,New,Weak,1,748,-535
Bus,42153,Poor,3,5,Diesel,Manual,1000,113304,Second,15262,3,2,16.27997614142989,New,Worn Out,Weak,1,786,-473
Van,35212,Good,1,7,Petrol,Manual,800,88534,Second,6953,5,1,17.96798083304781,Good,New,New,0,980,-594
Bus,56879,Average,5,7,Petrol,Automatic,2000,103753,Third,8845,6,0,15.87460990287038,Worn Out,Worn Out,Good,1,834,-15
Bus,76919,Poor,0,7,Petrol,Automatic,1500,98860,Second,26389,6,0,11.11241867408457,Worn Out,Worn Out,New,1,926,-614
Bus,64157,Average,2,7,Petrol,Automatic,1000,79783,First,6394,3,0,15.237427204625632,Good,Worn Out,Good,1,720,50
Truck,79937,Average,2,4,Diesel,Automatic,1000,122056,Third,9368,10,2,19.90166184376117,Good,Good,Good,1,786,-594
Van,32054,Poor,0,7,Electric,Automatic,800,57238,First,7471,8,3,15.18649837858073,Good,Worn Out,Good,1,939,-167
Car,72138,Poor,3,6,Electric,Automatic,2000,7462,Second,26583,4,2,14.086825080710904,Good,Worn Out,New,1,909,48
Car,74569,Poor,3,1,Diesel,Automatic,2000,109908,Second,17139,8,3,17.850356697425553,Worn Out,New,New,1,760,-522
Bus,47657,Poor,2,8,Electric,Automatic,2000,44886,First,19770,8,3,10.537246923949176,Worn Out,New,New,1,800,-546
Van,74865,Good,5,4,Electric,Automatic,1000,13172,First,11149,9,3,16.064290403948284,Good,Worn Out,New,1,936,-472
Truck,72360,Poor,0,6,Petrol,Automatic,2500,141831,Third,20168,3,2,11.865959239009223,Good,Good,Good,0,846,-452
Car,75145,Average,5,10,Petrol,Automatic,2000,97870,Second,21305,2,3,10.960426025167887,Good,New,Weak,1,1025,-117
SUV,53378,Average,0,2,Petrol,Manual,1500,22602,Third,8651,5,1,15.915554336928464,New,New,New,0,805,-78
Bus,47872,Average,1,6,Electric,Manual,1500,71966,First,27713,5,1,18.63992341248008,New,Worn Out,Good,1,725,-495
Car,46154,Average,5,4,Petrol,Manual,1000,119314,Third,6546,2,0,13.669477926864406,Good,Worn Out,Good,1,700,12
Bus,63254,Poor,4,6,Petrol,Manual,1500,107408,Second,15531,5,0,10.761527582406774,Good,Worn Out,New,1,837,-284
Bus,52097,Average,1,5,Electric,Automatic,1000,135903,First,24059,4,3,15.345047093225215,New,New,Weak,1,995,-278
Truck,39658,Average,1,3,Diesel,Automatic,800,91765,Third,9156,9,2,10.43117918039763,Worn Out,New,New,1,908,-474
SUV,48523,Good,4,5,Petrol,Manual,1000,117296,First,23026,3,2,18.28985249935512,Good,New,Good,1,905,-484
Truck,73116,Good,0,10,Diesel,Manual,1500,139404,First,15536,3,3,13.404525842604114,New,Worn Out,New,1,722,-384
Truck,37503,Good,0,6,Diesel,Automatic,800,88134,Second,19629,6,3,18.809730819636776,Good,Good,Weak,1,848,-127
SUV,44092,Poor,1,9,Petrol,Manual,1500,67024,Second,26538,8,2,11.978109895869093,Good,Worn Out,New,1,794,-98
Truck,37857,Good,3,7,Diesel,Manual,1500,118631,First,17135,10,2,18.12572652493501,Worn Out,Worn Out,Weak,1,977,-232
Van,65094,Poor,4,4,Electric,Automatic,1000,13534,First,5962,3,1,16.439733223651466,Worn Out,Worn Out,Weak,1,877,-500
SUV,73331,Good,5,6,Diesel,Manual,1000,35759,Third,9254,10,0,17.975586081095692,Good,Worn Out,New,1,1017,-148
Truck,50057,Average,3,3,Electric,Manual,1500,90229,Second,24872,5,0,12.409841052582555,New,New,Weak,1,921,-526
Van,34146,Poor,3,4,Electric,Automatic,2000,20101,First,12509,3,2,12.212562523109476,Good,Worn Out,Weak,1,866,-343
Van,77225,Good,3,4,Diesel,Automatic,2000,66153,Second,5006,6,3,13.72285957254585,New,Worn Out,New,1,1023,-366
Car,56025,Average,2,10,Diesel,Automatic,2500,146179,Second,18696,2,1,17.874158770338013,Worn Out,Good,Good,0,1027,-112
Bus,60351,Good,1,6,Petrol,Automatic,800,120627,Second,24324,1,2,11.52864745779172,Worn Out,New,Weak,1,775,-278
Car,68806,Average,2,4,Petrol,Manual,1500,112526,Second,27694,9,1,12.441981962748992,Worn Out,Worn Out,New,1,764,14
Truck,62646,Poor,4,3,Petrol,Automatic,800,87026,First,18685,2,1,15.281171125461537,New,Worn Out,New,1,785,-609
Bus,59402,Average,4,3,Petrol,Automatic,1500,5780,First,11257,7,1,18.89747469004828,New,Worn Out,Good,1,796,-519
Truck,45484,Good,4,4,Electric,Manual,1500,31908,Third,22919,5,0,12.007953775954745,New,New,Weak,1,961,-328
Truck,62905,Average,0,1,Diesel,Manual,1000,2004,Second,10497,3,2,13.0338158188829,New,Worn Out,New,1,719,-170
SUV,79096,Good,3,4,Diesel,Manual,1500,63133,Third,6455,5,2,19.859178050576563,New,New,New,0,896,-3
Van,49180,Poor,2,10,Petrol,Automatic,2000,38635,First,17736,10,2,19.240467633291125,Good,Worn Out,Weak,1,911,-556
Van,53622,Poor,2,4,Electric,Automatic,800,113167,First,6618,9,1,18.11520261468139,Worn Out,Worn Out,Weak,1,864,-74
Motorcycle,78756,Average,5,5,Petrol,Manual,2000,9150,First,27090,3,1,14.94834799675016,Good,New,Weak,1,944,-261
SUV,55770,Average,4,6,Petrol,Manual,1500,115076,Third,14939,1,1,10.526046878977356,New,New,New,1,768,-432
Truck,63108,Average,5,5,Electric,Manual,800,51714,Third,12160,1,0,14.711464591568586,New,Worn Out,New,1,738,-194
Van,60281,Good,0,4,Petrol,Automatic,2500,145246,Second,13387,7,1,14.365497545005688,Worn Out,Worn Out,Weak,1,954,-56
Truck,33381,Average,2,4,Electric,Automatic,800,94878,Second,10377,2,3,13.526967568376984,New,Worn Out,Good,1,847,19
Truck,63543,Good,2,5,Petrol,Automatic,1500,83760,Second,26406,2,2,15.415371398148226,Worn Out,New,New,0,711,-112
SUV,79710,Good,0,8,Electric,Manual,2500,131010,First,21480,4,1,11.77542630276744,New,Good,Good,0,1008,-54
Car,72678,Good,3,1,Electric,Automatic,2000,24405,Second,15249,6,3,19.068297303320143,Good,Good,New,0,980,-603
Car,48162,Average,0,4,Diesel,Manual,1000,127875,First,20562,3,3,14.918226969558027,Good,Worn Out,Weak,1,830,-260
Bus,36419,Poor,4,8,Petrol,Automatic,800,85243,Third,16213,3,1,10.094855009716824,Worn Out,Worn Out,New,1,848,-628
Car,74306,Average,5,1,Petrol,Automatic,800,68713,Third,29442,6,3,16.058936894176178,Worn Out,New,Good,1,1014,-384
Car,34164,Poor,2,1,Diesel,Manual,1500,71909,Third,19677,6,0,16.621138703007148,Worn Out,Worn Out,Good,1,837,58
Motorcycle,58783,Poor,1,5,Electric,Automatic,2000,55050,Third,18425,7,1,17.38200018882076,Good,Good,Good,0,897,-4
Bus,30559,Poor,4,5,Petrol,Automatic,800,3158,First,19323,5,2,13.278830522786112,Worn Out,Worn Out,New,1,911,-320
Truck,71720,Average,3,5,Petrol,Manual,800,7675,First,12798,9,3,12.759314428588103,Worn Out,New,Good,1,940,-442
Van,37075,Poor,0,8,Electric,Manual,1500,61632,Second,11032,5,2,19.29483658878977,Worn Out,Good,New,0,841,-465
Bus,63524,Good,1,3,Petrol,Automatic,1000,38918,First,17358,1,2,11.533819953885017,Worn Out,Good,New,0,874,-517
Truck,33413,Poor,3,4,Diesel,Automatic,1500,43827,Third,29992,8,1,17.408602873971113,New,Worn Out,Good,1,753,-86
Car,36538,Poor,2,6,Diesel,Manual,2000,78328,First,11735,1,0,10.862700758157306,Worn Out,Good,Weak,1,979,-338
SUV,70002,Good,0,2,Diesel,Automatic,1500,95744,Third,21843,4,1,19.738930201729573,Worn Out,Good,Weak,1,1005,-622
SUV,39374,Average,1,9,Petrol,Manual,2000,121824,Third,14912,7,2,11.218502963586642,New,Worn Out,New,1,736,-401
Truck,52112,Good,4,3,Petrol,Automatic,1000,105814,Third,24330,3,1,16.980873664362484,Worn Out,Good,New,1,1019,-454
Car,46051,Poor,4,3,Diesel,Automatic,1500,34911,Third,5455,5,2,13.491063012693212,Good,New,New,1,729,-72
Truck,41741,Average,4,8,Electric,Automatic,2500,121868,Second,19796,6,1,11.821479411151335,New,New,Weak,1,1030,-99
Car,46449,Average,4,1,Petrol,Automatic,800,116018,Third,23367,5,3,13.43702917042693,New,New,Weak,1,753,-378
Van,66421,Average,3,8,Diesel,Manual,800,49902,Second,29415,10,1,16.55917775808468,New,Good,Good,1,1035,-241
Van,32851,Average,3,2,Electric,Automatic,2500,51597,First,20446,2,2,13.6007821881639,New,Worn Out,Good,1,787,-105
Car,49870,Average,0,6,Diesel,Manual,2500,24408,Third,26978,4,2,15.103057627267836,Good,Good,Weak,1,999,-390
Motorcycle,46457,Poor,5,10,Petrol,Automatic,1000,74656,First,8332,8,3,13.615581318939356,Worn Out,Good,Good,1,838,-581
Truck,56915,Good,1,10,Diesel,Automatic,2000,109391,Third,21212,6,1,11.400774646039944,Worn Out,Worn Out,Good,1,834,44
SUV,69958,Good,3,10,Petrol,Automatic,2500,50181,Second,17413,5,3,13.49101510647515,New,New,Good,0,990,-613
SUV,41070,Good,3,1,Electric,Automatic,1000,13340,Second,22019,5,2,18.88206567164576,New,Good,New,0,877,-468
Truck,78113,Good,3,10,Petrol,Manual,1000,87999,Second,5290,3,0,16.84452740333949,Good,Worn Out,Good,1,977,-78
SUV,51626,Good,1,8,Diesel,Manual,1500,21083,Third,12043,6,2,18.58370393778837,Good,Good,New,0,901,-104
Car,37396,Poor,0,5,Diesel,Manual,2000,43969,First,12321,8,1,11.216161923777095,New,Worn Out,New,1,935,-270
Bus,49947,Average,5,3,Diesel,Automatic,2500,26891,Third,27280,5,1,16.836631528812596,Good,New,Good,1,832,-582
Motorcycle,71855,Good,4,5,Petrol,Automatic,1500,100553,Third,14099,6,0,12.027257063558585,New,Good,New,1,1021,-13
Van,50249,Average,2,7,Diesel,Manual,2500,80019,Second,19289,2,2,15.954413678528226,New,Worn Out,New,1,723,-261
SUV,44209,Poor,4,1,Diesel,Automatic,800,71374,Second,8525,10,0,10.952662608846348,Worn Out,Worn Out,Good,1,707,-516
Truck,50770,Average,5,4,Diesel,Manual,800,50240,Second,21333,1,1,13.144934535134269,Good,Good,Weak,1,925,-329
Bus,62186,Average,0,10,Petrol,Manual,2000,96954,First,11967,2,3,14.783270587010062,New,Good,Good,0,986,46
Car,77728,Average,4,4,Electric,Manual,2500,1724,Second,18568,8,0,18.60858284911808,Worn Out,New,New,1,791,-462
Motorcycle,77502,Average,0,1,Petrol,Automatic,1000,19738,Second,6368,2,3,19.591015999007297,New,Good,Good,0,736,-370
Van,41270,Good,2,5,Petrol,Manual,1500,88736,Third,20682,8,0,13.841383259737096,New,Worn Out,New,1,777,-559
Car,49345,Average,2,9,Electric,Automatic,2000,96194,Second,23197,7,2,13.509917692326516,Worn Out,Good,Good,0,767,-30
Bus,75597,Poor,0,2,Electric,Manual,2000,148222,Second,21619,6,0,10.437273010638457,New,New,Good,0,969,-601
SUV,33228,Good,3,7,Petrol,Manual,800,1670,Third,8001,4,1,14.530876230990678,Worn Out,Good,Good,0,735,-442
Bus,51965,Good,5,9,Electric,Manual,2000,2982,Second,11966,3,0,14.930460151908733,Worn Out,New,New,1,1024,-514
Truck,77641,Average,4,3,Diesel,Manual,2500,93068,Third,18028,2,2,14.597532713786482,New,Good,Good,1,769,-368
Motorcycle,75389,Good,0,10,Electric,Automatic,1500,40462,Second,27471,2,3,11.891172705009422,New,Good,Weak,1,847,-303
Bus,74316,Good,5,8,Electric,Automatic,1000,117524,Second,8712,10,3,10.409058610758304,Worn Out,Worn Out,Good,1,737,-1
SUV,37700,Poor,0,8,Electric,Automatic,2000,142062,First,10851,2,2,10.169264196802,New,Good,Weak,1,965,-531
Truck,63745,Good,5,5,Petrol,Automatic,1000,76973,First,12397,10,3,12.239477753562587,New,Worn Out,New,1,1029,-498
Motorcycle,71190,Poor,2,5,Diesel,Automatic,800,78278,Third,17244,7,3,11.949267612267525,Worn Out,Worn Out,Good,1,856,-133
Bus,46808,Average,3,4,Petrol,Automatic,1000,112041,First,26950,10,2,15.430767697973671,Worn Out,Good,Weak,1,827,-210
Truck,50708,Average,4,7,Diesel,Manual,2500,29027,Third,29925,8,2,13.242376578593424,Good,Good,Weak,1,958,-616
Car,75454,Poor,2,4,Diesel,Manual,2500,89896,Second,18989,2,2,13.479176413564735,Good,Good,New,1,830,-90
Bus,45053,Poor,4,2,Petrol,Automatic,2000,72628,Second,22461,7,0,11.929968637538478,New,Worn Out,Weak,1,834,-340
Truck,53385,Poor,0,1,Electric,Manual,2000,63789,Third,10390,5,2,10.637615242938937,New,New,Weak,1,916,-345
Bus,62435,Good,2,10,Diesel,Automatic,1000,27221,Second,29798,9,1,12.244929445664646,Worn Out,Good,New,0,765,-443
Car,43061,Good,2,8,Petrol,Manual,2500,87990,Third,18423,10,1,11.45031223265674,Good,New,Weak,1,755,-411
Truck,61160,Good,2,5,Electric,Automatic,2500,61160,First,10757,5,0,13.69235791199128,New,New,New,0,963,-391
Truck,72715,Average,1,7,Diesel,Manual,800,58336,Second,24811,1,2,15.962964384695317,New,New,Weak,1,786,-629
Van,70924,Average,5,2,Diesel,Manual,800,13966,Third,29402,8,0,10.507656824960534,New,Worn Out,Weak,1,777,-301
SUV,35882,Good,2,5,Diesel,Manual,800,45263,Third,18407,3,2,13.740134776661838,Good,New,Weak,1,909,-11
Van,30388,Poor,4,6,Electric,Manual,1500,93832,Second,20272,9,1,15.19956693784806,New,Good,Weak,1,963,-248
Motorcycle,64779,Average,5,5,Diesel,Manual,800,137584,Second,29673,7,2,19.776877199671244,New,Worn Out,Weak,1,720,-252
Truck,31130,Good,2,1,Electric,Manual,2500,133428,Second,8632,6,2,15.759620008654853,Worn Out,Worn Out,New,1,789,-382
Truck,56969,Average,5,10,Electric,Automatic,800,99314,Third,23426,9,0,19.65782845356061,Good,Good,Weak,1,727,-168
Motorcycle,72882,Average,2,5,Electric,Automatic,2000,49481,Third,15303,5,3,16.553371373572592,Good,Worn Out,New,1,904,-478
Truck,36402,Poor,5,1,Petrol,Manual,1500,56999,Third,9488,5,2,10.534297001354304,Worn Out,Worn Out,Weak,1,869,-456
Van,36549,Average,2,3,Petrol,Manual,2000,33854,Third,27474,1,2,10.943888036796851,Worn Out,New,Good,0,797,-205
Car,36826,Average,0,7,Electric,Automatic,1000,25596,Third,24999,2,3,17.784795486630976,Worn Out,New,Good,0,923,-141
Truck,42489,Poor,5,3,Electric,Manual,1500,91238,First,13827,6,0,10.553057932554072,Good,New,Weak,1,856,-396
Motorcycle,63096,Average,2,10,Electric,Manual,2000,9131,Second,27781,2,0,18.352594057413583,New,Good,Weak,1,950,-573
Bus,49369,Good,1,5,Electric,Automatic,1000,97788,Second,24542,3,2,15.639276173136826,New,Worn Out,Good,1,1034,-188
Car,53047,Good,2,3,Diesel,Manual,1000,125718,First,18299,5,1,14.47448528634874,Good,Good,Good,0,1021,54
Bus,54067,Average,4,3,Petrol,Manual,1500,27936,Third,23622,2,0,16.739821987017155,Good,Worn Out,Good,1,820,-322
Van,61486,Good,4,4,Diesel,Automatic,800,55445,First,21118,8,3,16.971422956230533,Good,Worn Out,Weak,1,1009,-570
Motorcycle,32270,Good,2,4,Diesel,Manual,1000,72964,Third,19056,5,1,18.491320974572687,New,Good,Good,0,741,-171
SUV,75118,Average,2,6,Diesel,Manual,800,86784,First,15198,6,1,16.951268912879417,Good,Good,Good,0,1000,-440
Car,44344,Poor,4,1,Electric,Automatic,2000,34675,Second,12786,4,1,12.094498263976334,New,New,New,1,863,-67
SUV,51313,Good,0,8,Electric,Manual,800,1774,Second,11396,10,1,12.657889535078636,Worn Out,Worn Out,New,1,748,-498
SUV,72638,Poor,3,1,Petrol,Automatic,1500,124889,Second,14087,3,0,19.21339080389108,Good,Worn Out,Weak,1,782,-243
SUV,62968,Good,1,4,Petrol,Manual,1000,120639,Second,28333,6,0,17.059912294674703,New,Good,New,0,808,-418
Van,52717,Poor,0,2,Diesel,Automatic,1500,102749,Second,18166,3,2,11.850714357160538,Worn Out,New,New,0,700,-375
Bus,76508,Good,1,10,Diesel,Automatic,2000,56370,First,29528,10,1,16.279707847829872,Worn Out,Good,New,0,995,-537
Car,36471,Poor,3,7,Petrol,Automatic,2000,147336,Third,6481,3,1,11.820880622432114,Good,Worn Out,Good,1,832,-171
Car,70423,Average,0,5,Diesel,Automatic,800,117110,Second,6459,9,0,18.33263067769173,Good,Worn Out,Good,1,763,-317
Truck,51992,Good,4,4,Electric,Automatic,2000,54089,Second,26277,10,0,16.77264401629272,New,New,New,1,934,-196
Bus,55161,Good,4,5,Electric,Automatic,1500,87063,First,7626,5,3,10.495979184058797,Worn Out,New,Good,1,963,-463
Van,51873,Poor,4,5,Petrol,Automatic,1500,16050,Second,5650,7,1,17.62092928077288,New,Good,Weak,1,969,-569
Van,75679,Poor,1,1,Petrol,Manual,2000,127591,First,19703,1,0,16.681665460999334,Worn Out,Worn Out,Weak,1,837,44
Bus,69965,Good,4,6,Diesel,Automatic,1500,53881,Third,14258,1,0,16.162000758470263,Worn Out,New,Weak,1,855,-244
Van,72683,Good,0,10,Diesel,Automatic,1000,102497,Third,12304,3,2,17.290064815667535,Good,New,New,0,797,-407
Truck,56896,Poor,5,5,Electric,Manual,800,12974,Second,8611,1,3,12.01124299595725,New,New,Weak,1,870,-577
Truck,48302,Good,1,9,Diesel,Automatic,2000,54462,Second,5920,5,2,11.050584883240692,Good,Good,Weak,1,998,-104
Van,59634,Poor,3,5,Petrol,Manual,2000,30378,Third,15512,6,3,12.44982764969621,Worn Out,New,New,1,766,-307
Bus,68817,Good,1,9,Electric,Automatic,800,31884,Second,11207,5,3,11.706190241931976,Worn Out,New,New,0,868,-372
SUV,54181,Poor,2,7,Petrol,Automatic,2500,71561,First,17172,9,1,14.451703500046545,Worn Out,New,Weak,1,1007,-459
Van,56806,Poor,0,10,Petrol,Automatic,1500,108609,First,11343,7,2,19.258784697363964,New,Good,New,0,1013,-423
